departamento,municipio,codigo_dane,armas_medios,fecha_hecho,genero,grupo_etario,tipo_de_hurto,cantidad
CORDOBA,SAHAGUN,23660000,SIN EMPLEO DE ARMAS,23/10/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,SIN EMPLEO DE ARMAS,29/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,SAN DIEGO,20750000,SIN EMPLEO DE ARMAS,30/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,PUERTO LIBERTADOR,23580000,SIN EMPLEO DE ARMAS,03/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,FUENTE DE ORO,50287000,SIN EMPLEO DE ARMAS,15/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FUQUENE,25288000,SIN EMPLEO DE ARMAS,02/12/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,SAN PELAYO,23686000,SIN EMPLEO DE ARMAS,01/04/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,PASCA,25535000,SIN EMPLEO DE ARMAS,27/12/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALIMA,76126000,SIN EMPLEO DE ARMAS,05/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,ZONA BANANERA,47980000,SIN EMPLEO DE ARMAS,17/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,BOSCONIA,20060000,SIN EMPLEO DE ARMAS,13/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,ZARZAL,76895000,SIN EMPLEO DE ARMAS,28/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,TRUJILLO,76828000,SIN EMPLEO DE ARMAS,17/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN LUIS DE SINCE,70742000,SIN EMPLEO DE ARMAS,25/11/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,TRINIDAD,85430000,SIN EMPLEO DE ARMAS,15/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GUADUAS,25320000,SIN EMPLEO DE ARMAS,08/04/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NEIVA (CT),41001000,SIN EMPLEO DE ARMAS,19/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SAN VICENTE,5674000,SIN EMPLEO DE ARMAS,19/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,EL GUAMO,13248000,SIN EMPLEO DE ARMAS,18/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,SALDANA,73671000,SIN EMPLEO DE ARMAS,08/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FUSAGASUGA,25290000,SIN EMPLEO DE ARMAS,12/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ALVARADO,73026000,SIN EMPLEO DE ARMAS,04/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,SAN JOSE DE URE,23682000,SIN EMPLEO DE ARMAS,23/07/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CAJICA,25126000,SIN EMPLEO DE ARMAS,10/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,PUEBLO RICO,66572000,SIN EMPLEO DE ARMAS,13/11/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,CARACOLI,5142000,SIN EMPLEO DE ARMAS,16/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MAGANGUE,13430000,SIN EMPLEO DE ARMAS,14/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,CIENAGA DE ORO,23189000,SIN EMPLEO DE ARMAS,18/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,PUERTO ESCONDIDO,23574000,SIN EMPLEO DE ARMAS,13/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,MEDINA,25438000,SIN EMPLEO DE ARMAS,15/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,SAN PABLO,13670000,SIN EMPLEO DE ARMAS,06/01/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,SIN EMPLEO DE ARMAS,20/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,YUMBO,76892000,SIN EMPLEO DE ARMAS,15/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,MONTERIA (CT),23001000,SIN EMPLEO DE ARMAS,27/12/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
HUILA,ALGECIRAS,41020000,SIN EMPLEO DE ARMAS,16/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,CHIQUINQUIRA,15176000,SIN EMPLEO DE ARMAS,14/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,MARIPI,15442000,SIN EMPLEO DE ARMAS,18/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,SANTANDER DE QUILICHAO,19698000,SIN EMPLEO DE ARMAS,16/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,CHINU,23182000,SIN EMPLEO DE ARMAS,08/12/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,MAICAO,44430000,SIN EMPLEO DE ARMAS,21/01/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,SAHAGUN,23660000,SIN EMPLEO DE ARMAS,19/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,CHIRIGUANA,20178000,SIN EMPLEO DE ARMAS,18/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL PASO,20250000,SIN EMPLEO DE ARMAS,13/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARINO,PASTO (CT),52001000,SIN EMPLEO DE ARMAS,16/11/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,ARIGUANI,47058000,SIN EMPLEO DE ARMAS,07/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,ASTREA,20032000,SIN EMPLEO DE ARMAS,04/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,CHINU,23182000,SIN EMPLEO DE ARMAS,04/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,CAMPOALEGRE,41132000,SIN EMPLEO DE ARMAS,05/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,LA CUMBRE,76377000,SIN EMPLEO DE ARMAS,16/10/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,RESTREPO,50606000,SIN EMPLEO DE ARMAS,13/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,MURILLO,73461000,SIN EMPLEO DE ARMAS,20/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,CHIVOLO,47170000,SIN EMPLEO DE ARMAS,16/10/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,CHIVOLO,47170000,SIN EMPLEO DE ARMAS,06/11/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PLATO,47555000,SIN EMPLEO DE ARMAS,23/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,NEMOCON,25486000,SIN EMPLEO DE ARMAS,15/01/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,CHIVOLO,47170000,SIN EMPLEO DE ARMAS,24/10/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,TENERIFE,47798000,SIN EMPLEO DE ARMAS,11/11/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,FILADELFIA,17272000,SIN EMPLEO DE ARMAS,02/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MORALES,13473000,SIN EMPLEO DE ARMAS,05/05/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,CHIVOLO,47170000,SIN EMPLEO DE ARMAS,31/10/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NEIVA (CT),41001000,SIN EMPLEO DE ARMAS,10/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO GAITAN,50568000,SIN EMPLEO DE ARMAS,06/10/2019,,ADULTOS,HURTO ABIGEATO,1
GUAINIA,INIRIDA (CT),94001012,SIN EMPLEO DE ARMAS,05/11/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,PEREIRA (CT),66001000,SIN EMPLEO DE ARMAS,20/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL (CT),85001000,SIN EMPLEO DE ARMAS,20/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,SIN EMPLEO DE ARMAS,21/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,VILLETA,25875000,SIN EMPLEO DE ARMAS,27/01/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,MAJAGUAL,70429000,SIN EMPLEO DE ARMAS,04/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,VILLANUEVA,85440000,SIN EMPLEO DE ARMAS,21/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,SIN EMPLEO DE ARMAS,03/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TOCAIMA,25815000,SIN EMPLEO DE ARMAS,24/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,ZIPAQUIRA,25899000,SIN EMPLEO DE ARMAS,24/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SAN CARLOS,5649000,SIN EMPLEO DE ARMAS,18/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,NUNCHIA,85225000,SIN EMPLEO DE ARMAS,26/01/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,GUAMO,73319000,SIN EMPLEO DE ARMAS,23/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,POPAYAN (CT),19001000,SIN EMPLEO DE ARMAS,25/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,MANIZALES (CT),17001000,SIN EMPLEO DE ARMAS,11/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,RIO DE ORO,20614000,SIN EMPLEO DE ARMAS,20/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,PUEBLO BELLO,20570000,SIN EMPLEO DE ARMAS,21/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,VIOTA,25878000,SIN EMPLEO DE ARMAS,12/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,FORTUL,81300007,SIN EMPLEO DE ARMAS,01/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,PIEDECUESTA,68547000,SIN EMPLEO DE ARMAS,16/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NORTE DE SANTANDER,CHITAGA,54174000,SIN EMPLEO DE ARMAS,17/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ATACO,73067000,SIN EMPLEO DE ARMAS,10/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOACHA,25754000,SIN EMPLEO DE ARMAS,25/01/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,SOGAMOSO,15759000,SIN EMPLEO DE ARMAS,29/01/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,AGUA DE DIOS,25001000,SIN EMPLEO DE ARMAS,06/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CARMEN DE APICALA,73148000,SIN EMPLEO DE ARMAS,24/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MAGANGUE,13430000,SIN EMPLEO DE ARMAS,09/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,VILLAMARIA,17873000,SIN EMPLEO DE ARMAS,30/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,HATO COROZAL,85125000,SIN EMPLEO DE ARMAS,16/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,MARIQUITA,73443000,SIN EMPLEO DE ARMAS,30/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,PLANETA RICA,23555000,SIN EMPLEO DE ARMAS,28/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,RIO DE ORO,20614000,SIN EMPLEO DE ARMAS,31/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,MANI,85139000,SIN EMPLEO DE ARMAS,30/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,VILLAGOMEZ,25871000,SIN EMPLEO DE ARMAS,01/02/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
QUINDIO,CALARCA,63130000,SIN EMPLEO DE ARMAS,02/02/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SOLEDAD,8758000,SIN EMPLEO DE ARMAS,31/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,AGUA DE DIOS,25001000,SIN EMPLEO DE ARMAS,11/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL PASO,20250000,SIN EMPLEO DE ARMAS,17/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TOCAIMA,25815000,SIN EMPLEO DE ARMAS,30/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,TURBACO,13836000,SIN EMPLEO DE ARMAS,22/11/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,GARZON,41298000,SIN EMPLEO DE ARMAS,02/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,BOSCONIA,20060000,SIN EMPLEO DE ARMAS,26/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,GUARNE,5318000,SIN EMPLEO DE ARMAS,03/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,TELLO,41799000,SIN EMPLEO DE ARMAS,26/11/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CUNDAY,73226000,SIN EMPLEO DE ARMAS,30/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TOCAIMA,25815000,SIN EMPLEO DE ARMAS,18/12/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,23/11/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ESPINAL,73268000,SIN EMPLEO DE ARMAS,03/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ORTEGA,73504000,SIN EMPLEO DE ARMAS,18/01/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL PASO,20250000,SIN EMPLEO DE ARMAS,29/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,OROCUE,85230000,SIN EMPLEO DE ARMAS,30/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,RIVERA,41615000,SIN EMPLEO DE ARMAS,26/11/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL (CT),85001000,SIN EMPLEO DE ARMAS,13/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALIMA,76126000,SIN EMPLEO DE ARMAS,17/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,EL PINON,47258000,SIN EMPLEO DE ARMAS,07/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,PLANETA RICA,23555000,SIN EMPLEO DE ARMAS,20/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,SAN MARTIN,20770000,SIN EMPLEO DE ARMAS,27/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,SAHAGUN,23660000,SIN EMPLEO DE ARMAS,12/01/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE,ALCALA,76020000,SIN EMPLEO DE ARMAS,02/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SAN ROQUE,5670000,SIN EMPLEO DE ARMAS,01/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,HOBO,41349000,SIN EMPLEO DE ARMAS,20/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,PONEDERA,8560000,SIN EMPLEO DE ARMAS,05/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,SALDANA,73671000,SIN EMPLEO DE ARMAS,03/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,PALMITO,70523000,SIN EMPLEO DE ARMAS,24/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL PASO,20250000,SIN EMPLEO DE ARMAS,20/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,TURMEQUE,15835000,SIN EMPLEO DE ARMAS,21/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL PASO,20250000,SIN EMPLEO DE ARMAS,28/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO GAITAN,50568000,SIN EMPLEO DE ARMAS,05/11/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,LANDAZURI,68385000,SIN EMPLEO DE ARMAS,30/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA,BOGOTA D.C. (CT),11001000,SIN EMPLEO DE ARMAS,30/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,MONTELIBANO,23466000,SIN EMPLEO DE ARMAS,06/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,PONEDERA,8560003,SIN EMPLEO DE ARMAS,07/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,LA PAZ,20621000,SIN EMPLEO DE ARMAS,04/02/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SABANALARGA,8638000,SIN EMPLEO DE ARMAS,31/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001000,SIN EMPLEO DE ARMAS,08/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MAGANGUE,13430000,SIN EMPLEO DE ARMAS,07/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO LOPEZ,50573000,SIN EMPLEO DE ARMAS,01/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,POPAYAN (CT),19001000,SIN EMPLEO DE ARMAS,04/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SESQUILE,25736000,SIN EMPLEO DE ARMAS,10/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MOMPOS,13468000,SIN EMPLEO DE ARMAS,23/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,PUERTO LIBERTADOR,23580000,SIN EMPLEO DE ARMAS,04/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,LA GLORIA,20383000,SIN EMPLEO DE ARMAS,20/01/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE,GUACARI,76318000,SIN EMPLEO DE ARMAS,03/02/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,CHIVATA,15187000,SIN EMPLEO DE ARMAS,05/02/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MOMPOS,13468000,SIN EMPLEO DE ARMAS,09/02/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,HATO COROZAL,85125000,SIN EMPLEO DE ARMAS,03/12/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,PLANETA RICA,23555000,SIN EMPLEO DE ARMAS,11/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TAUSA,25793000,SIN EMPLEO DE ARMAS,14/11/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,ARIGUANI,47058000,SIN EMPLEO DE ARMAS,25/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
QUINDIO,SALENTO,63690000,SIN EMPLEO DE ARMAS,12/01/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,MONTERREY,85162000,SIN EMPLEO DE ARMAS,01/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CUNDAY,73226000,SIN EMPLEO DE ARMAS,17/01/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GACHANCIPA,25295000,SIN EMPLEO DE ARMAS,30/01/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO GAITAN,50568000,SIN EMPLEO DE ARMAS,17/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO RICO,50590000,SIN EMPLEO DE ARMAS,20/12/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,SAN CARLOS,23678000,SIN EMPLEO DE ARMAS,29/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,SANTA MARTA (CT),47001000,SIN EMPLEO DE ARMAS,22/11/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,CHIRIGUANA,20178000,SIN EMPLEO DE ARMAS,03/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MAGANGUE,13430000,SIN EMPLEO DE ARMAS,03/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,CARTAGENA (CT),13001000,SIN EMPLEO DE ARMAS,10/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,BARRANCA DE UPIA,50110000,SIN EMPLEO DE ARMAS,01/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
QUINDIO,FILANDIA,63272000,SIN EMPLEO DE ARMAS,06/02/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
HUILA,TARQUI,41791000,SIN EMPLEO DE ARMAS,01/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CUCUNUBA,25224000,SIN EMPLEO DE ARMAS,05/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,TURBANA,13838000,SIN EMPLEO DE ARMAS,26/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ATACO,73067000,SIN EMPLEO DE ARMAS,13/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,SABANAS DE SAN ANGEL,47660000,SIN EMPLEO DE ARMAS,12/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,SIN EMPLEO DE ARMAS,02/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,NATAGAIMA,73483000,SIN EMPLEO DE ARMAS,05/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,COLOMBIA,41206000,SIN EMPLEO DE ARMAS,17/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,EL CARMEN DE VIBORAL,5148000,SIN EMPLEO DE ARMAS,22/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,BELLO,5088003,SIN EMPLEO DE ARMAS,17/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,LA DORADA,17380000,SIN EMPLEO DE ARMAS,22/01/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,ZONA BANANERA,47980000,SIN EMPLEO DE ARMAS,14/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,MAPIRIPAN,50325000,SIN EMPLEO DE ARMAS,27/12/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,QUIPILE,25596000,SIN EMPLEO DE ARMAS,06/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,GUAMO,73319000,SIN EMPLEO DE ARMAS,03/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,VEGACHI,5858000,SIN EMPLEO DE ARMAS,11/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,TELLO,41799000,SIN EMPLEO DE ARMAS,14/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,LA JAGUA DE IBIRICO,20400000,SIN EMPLEO DE ARMAS,06/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,CALAMAR,13140000,SIN EMPLEO DE ARMAS,15/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,SOGAMOSO,15759000,SIN EMPLEO DE ARMAS,18/02/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN (CT),5001000,SIN EMPLEO DE ARMAS,10/01/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CUCUNUBA,25224000,SIN EMPLEO DE ARMAS,09/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,BARAYA,41078000,SIN EMPLEO DE ARMAS,14/02/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,SOGAMOSO,15759000,SIN EMPLEO DE ARMAS,13/02/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
NARINO,BUESACO,52110000,SIN EMPLEO DE ARMAS,13/02/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CARMEN DE APICALA,73148000,SIN EMPLEO DE ARMAS,17/02/2020,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,SAN JOSE DE URE,23682000,SIN EMPLEO DE ARMAS,12/11/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,CERRO SAN ANTONIO,47161000,SIN EMPLEO DE ARMAS,10/05/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,CHIVOLO,47170000,SIN EMPLEO DE ARMAS,13/06/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO LOPEZ,50573000,SIN EMPLEO DE ARMAS,24/05/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARINO,CORDOBA,52215000,SIN EMPLEO DE ARMAS,19/02/2020,MASCULINO,ADULTOS,HURTO ABIGEATO,1
